"","APAL257b_S322_L001","APAL257c_S334_L001","APAL270b_S325_L001","APAL270c_S337_L001","APAL288b_S320_L001","APAL288c_S332_L001","APAL297b_S330_L001","APAL297c_S342_L001","APAL305b_S331_L001","APAL305c_S343_L001","APAL307b_S328_L001","APAL307c_S340_L001","APAL313b_S323_L001","APAL313c_S335_L001","APAL315b_S321_L001","APAL315c_S333_L001","APAL350b_S329_L001","APAL350c_S341_L001","APAL353b_S327_L001","APAL353c_S339_L001","APAL367b_S324_L001","APAL367c_S336_L001","APAL380b_S326_L001","APAL380c_S338_L001","CNAT_DISEASE_3_9_23_S152_L001","DLAB_HEALTHY_CONTROL_S159_L001","DNA_NTC_1_S192_L001","DNA_NTC_2P4_S309_L001","END_CN22_11_1_S59_L001","END_CN22_11_2_S60_L001","END_CN22_12_S61_L001","END_CN22_14_1_S62_L001","END_CN22_14_2_S63_L001","END_CN22_15_S64_L001","END_CN22_16_S65_L001","END_CN22_17_S66_L001","END_CN22_18_S67_L001","END_CN22_19_S68_L001","END_CN22_1_S52_L001","END_CN22_20_S69_L001","END_CN22_21_1_S70_L001","END_CN22_21_3_S72_L001","END_CN22_22_S74_L001","END_CN22_24_1_S75_L001","END_CN22_24_2_S76_L001","END_CN22_25_S77_L001","END_CN22_26_S78_L001","END_CN22_27_S79_L001","END_CN22_28_S80_L001","END_CN22_29_S81_L001","END_CN22_30_1_S82_L001","END_CN22_30_2_S83_L001","END_CN22_33_S84_L001","END_CN22_35_S86_L001","END_CN22_36_S87_L001","END_CN22_37_S88_L001","END_CN22_38_S89_L001","END_CN22_39_1_S90_L001","END_CN22_39_2_S91_L001","END_CN22_40_1_S92_L001","END_CN22_40_S93_L001","END_CN22_41_S94_L001","END_CN22_43_S95_L001","END_CN22_44_S96_L001","END_CN22_45_S146_L001","END_CN22_46_S147_L001","END_CN22_47_2_S149_L001","END_CN22_47_S148_L001","END_CN22_48_S150_L001","END_CN22_49_S151_L001","END_CN22_5_S53_L001","END_CN22_6_S54_L001","END_CN22_7_S55_L001","END_CN22_8_S56_L001","END_CN22_902_S58_L001","END_CN22_9_1_S57_L001","END_DL22_10_S105_L001","END_DL22_11_S106_L001","END_DL22_12_S107_L001","END_DL22_13_S108_L001","END_DL22_14_S109_L001","END_DL22_16_S110_L001","END_DL22_18_S111_L001","END_DL22_20_1_S112_L001","END_DL22_20_2_S113_L001","END_DL22_22_S114_L001","END_DL22_23_S115_L001","END_DL22_24_S116_L001","END_DL22_25_1_S117_L001","END_DL22_25_2_S118_L001","END_DL22_26_1_S119_L001","END_DL22_26_2_S120_L001","END_DL22_28_S121_L001","END_DL22_2_S98_L001","END_DL22_30_S122_L001","END_DL22_31_S123_L001","END_DL22_32_S124_L001","END_DL22_33_S125_L001","END_DL22_34_S126_L001","END_DL22_35_1_S127_L001","END_DL22_35_2_S128_L001","END_DL22_36_S129_L001","END_DL22_37_S130_L001","END_DL22_38_S131_L001","END_DL22_39_S132_L001","END_DL22_3_S99_L001","END_DL22_40_S133_L001","END_DL22_41_S134_L001","END_DL22_42_S135_L001","END_DL22_43_S136_L001","END_DL22_46_S137_L001","END_DL22_47_S138_L001","END_DL22_49_S139_L001","END_DL22_50_S140_L001","END_DL22_51_S141_L001","END_DL22_54_S142_L001","END_DL22_55_S143_L001","END_DL22_56_S144_L001","END_DL22_57_S145_L001","END_DL22_5_S100_L001","END_DL22_6_S101_L001","END_DL22_7_S102_L001","END_DL22_8_S103_L001","END_DL22_9_S104_L001","END_PS11_24_S21_L001","END_PS11_37_1_S33_L001","END_PS11_46_3_S45_L001","END_PS11_9_S9_L001","END_PS22_10_1_S10_L001","END_PS22_10_25_S22_L001","END_PS22_10_26_S23_L001","END_PS22_10_2_S11_L001","END_PS22_13_S12_L001","END_PS22_14_S13_L001","END_PS22_15_S14_L001","END_PS22_16_S15_L001","END_PS22_17_S16_L001","END_PS22_19_S17_L001","END_PS22_23_S20_L001","END_PS22_27_S24_L001","END_PS22_28_S25_L001","END_PS22_29_1_S26_L001","END_PS22_29_2_S27_L001","END_PS22_30_S28_L001","END_PS22_31_S29_L001","END_PS22_32_1_S30_L001","END_PS22_33_S31_L001","END_PS22_36_S32_L001","END_PS22_37_2_S34_L001","END_PS22_37_3_S35_L001","END_PS22_38_S36_L001","END_PS22_39_S37_L001","END_PS22_3_S2_L001","END_PS22_40_S38_L001","END_PS22_41_S39_L001","END_PS22_42_S40_L001","END_PS22_43_S41_L001","END_PS22_44_S42_L001","END_PS22_46_1_S43_L001","END_PS22_46_2_S44_L001","END_PS22_47_S46_L001","END_PS22_49_1_S47_L001","END_PS22_49_2_S48_L001","END_PS22_49_3_S49_L001","END_PS22_49_4_S50_L001","END_PS22_4_S3_L001","END_PS22_50_S51_L001","END_PS22_5_S4_L001","END_PS22_6_S5_L001","END_PS22_7_1_S6_L001","END_PS22_7_20_S18_L001","END_PS22_7_22_S19_L001","END_PS22_7_2_S7_L001","END_PS22_8_S8_L001","FLU11_S317_L001","FLU12_S318_L001","FLU13_S319_L001","FLU14_S344_L001","FLU15_S345_L001","FLU16_S346_L001","FLU17_S347_L001","FLU18_S348_L001","FLU19_S349_L001","FLU1_S367_L001","FLU20_S350_L001","FLU21_S351_L001","FLU22_S352_L001","FLU23_S353_L001","FLU24_S354_L001","FLU25_S355_L001","FLU26_S356_L001","FLU27_S357_L001","FLU28_S358_L001","FLU29_S359_L001","FLU2_S310_L001","FLU30_S360_L001","FLU31_S361_L001","FLU32_S362_L001","FLU33_S363_L001","FLU34_S364_L001","FLU35_S365_L001","FLU36_S366_L001","FLU3_S368_L001","FLU4_S311_L001","FLU5_S369_L001","FLU6_S312_L001","FLU7_S313_L001","FLU8_S314_L001","FLU9_S315_L001","INI_CN22_10_S202_L001","INI_CN22_11_S203_L001","INI_CN22_13_S205_L001","INI_CN22_14_S206_L001","INI_CN22_15_S207_L001","INI_CN22_16_S208_L001","INI_CN22_17_S209_L001","INI_CN22_18_S210_L001","INI_CN22_19_S211_L001","INI_CN22_20_S212_L001","INI_CN22_21_S213_L001","INI_CN22_22_S214_L001","INI_CN22_23_S215_L001","INI_CN22_24_S216_L001","INI_CN22_25_S217_L001","INI_CN22_26_S218_L001","INI_CN22_27_S219_L001","INI_CN22_28_S220_L001","INI_CN22_29_S221_L001","INI_CN22_2_S194_L001","INI_CN22_30_S222_L001","INI_CN22_3_S195_L001","INI_CN22_4_S196_L001","INI_CN22_5_S197_L001","INI_CN22_6_S198_L001","INI_CN22_7_S199_L001","INI_CN22_8_S200_L001","INI_CN22_9_S201_L001","INI_DL22_10_S261_L001","INI_DL22_11_S262_L001","INI_DL22_12_S263_L001","INI_DL22_13_S264_L001","INI_DL22_14_S265_L001","INI_DL22_15_S266_L001","INI_DL22_16_S267_L001","INI_DL22_18_S268_L001","INI_DL22_19_S269_L001","INI_DL22_1_S253_L001","INI_DL22_20_S270_L001","INI_DL22_21_S271_L001","INI_DL22_22_S272_L001","INI_DL22_23_S273_L001","INI_DL22_24_S274_L001","INI_DL22_25_S275_L001","INI_DL22_26_S276_L001","INI_DL22_27_S305_L001","INI_DL22_28_S278_L001","INI_DL22_29_S279_L001","INI_DL22_2_S254_L001","INI_DL22_30_S280_L001","INI_DL22_31_S281_L001","INI_DL22_32_S282_L001","INI_DL22_33_S283_L001","INI_DL22_34_S284_L001","INI_DL22_35_S285_L001","INI_DL22_36_S286_L001","INI_DL22_37_S287_L001","INI_DL22_38_S288_L001","INI_DL22_39_S289_L001","INI_DL22_3_S255_L001","INI_DL22_40_S290_L001","INI_DL22_41_S291_L001","INI_DL22_42_S292_L001","INI_DL22_43_S293_L001","INI_DL22_44_S294_L001","INI_DL22_45_S295_L001","INI_DL22_46_S296_L001","INI_DL22_47_S297_L001","INI_DL22_49_S298_L001","INI_DL22_4_S256_L001","INI_DL22_50_S299_L001","INI_DL22_51_S300_L001","INI_DL22_52_S301_L001","INI_DL22_55_S302_L001","INI_DL22_56_S303_L001","INI_DL22_57_S304_L001","INI_DL22_5_S257_L001","INI_DL22_6_S258_L001","INI_DL22_7_S259_L001","INI_DL22_8_S260_L001","INI_PS22_10_S232_L001","INI_PS22_11_S233_L001","INI_PS22_12_S234_L001","INI_PS22_13_S235_L001","INI_PS22_14_S236_L001","INI_PS22_15_S237_L001","INI_PS22_16_S238_L001","INI_PS22_17_S239_L001","INI_PS22_18_S240_L001","INI_PS22_19_S241_L001","INI_PS22_1_S223_L001","INI_PS22_20_S242_L001","INI_PS22_21_S243_L001","INI_PS22_22_S244_L001","INI_PS22_23_S245_L001","INI_PS22_24_S246_L001","INI_PS22_25_S247_L001","INI_PS22_26_S248_L001","INI_PS22_27_S249_L001","INI_PS22_28_S250_L001","INI_PS22_29_S251_L001","INI_PS22_2_S224_L001","INI_PS22_30_S252_L001","INI_PS22_3_S225_L001","INI_PS22_4_S226_L001","INI_PS22_5_S227_L001","INI_PS22_6_S228_L001","INI_PS22_7_S229_L001","INI_PS22_8_S230_L001","INI_PS22_9_S231_L001","KL_OFAV_12_S187_L001","KL_OFAV_13_S188_L001","KL_OFAV_1_S178_L001","KL_OFAV_2_S179_L001","KL_OFAV_3_S180_L001","KL_OFAV_6_S183_L001","KL_OFAV_7_S184_L001","KL_OFAV_8_S185_L001","KL_OFAV_9_S186_L001","MCAV_DISEASE_3_9_23_S153_L001","MCAV_HEALTHY_CONTROL_S160_L001","MOCKP1_S1_L001","MockP2_S97_L001","MockP3_S193_L001","MockP4_S306_L001","NTC1P1_S73_L001","NTC1P2_S181_L001","NTC1P3_S277_L001","NTC1P4_S307_L001","NTC2P1_S85_L001","NTC2P2_S182_L001","NTC2P3_S204_L001","NTC2P4_S308_L001","OFAV_HEALTHY_CONTROL_1_S157_L001","OFAV_HEALTHY_CONTROL_2_S156_L001","PSTR_DISEASE_3_16_23_S155_L001","PSTR_DISEASE_3_9_23_S154_L001","PSTR_HEALTHY_CONTROL_S158_L001","SCTLD_DNA_plate_1_A1_S161_L001","SCTLD_DNA_plate_1_G1_S162_L001","SCTLD_DNA_plate_1_H1_S163_L001","SCTLD_DNA_plate_2_A1_S164_L001","SCTLD_DNA_plate_2_H1_S165_L001","SCTLD_DNA_plate_2_H2_S166_L001","SCTLD_DNA_plate_3_A12_S168_L001","SCTLD_DNA_plate_3_A1_S167_L001"
"APAL257b_S322_L001",0,0.11711034499222,0.297614030306873,0.295176423578628,0.276299994402827,0.27727828990692,0.257445454857196,0.305668061793697,0.280263043600872,0.275473619218625,0.287971793574473,0.257430918719239,0.238805648013351,0.270533937846161,0.221854612454088,0.220112393010323,0.27166464511905,0.28618356614466,0.265084197038378,0.26079793090657,0.259378420114199,0.247777767080863,0.273332665626718,0.281875849672437,0.392057179338547,0.363051566917092,0.447424323535722,0.42600647779709,0.334167024727266,0.336140957648901,0.347738406237846,0.292323138901365,0.33947606445676,0.296460787080528,0.317173007862687,0.316503365923507,0.372447783081877,0.341881706969085,0.343164136894784,0.353416276305583,0.320919961579782,0.32902197468999,0.286752516345094,0.300790545286577,0.294119161487244,0.315393748262946,0.295743160865366,0.292148788626005,0.305462527280388,0.293590973265239,0.283654806756917,0.294641264810529,0.296496371429899,0.306274079071053,0.305519088924894,0.292623477103101,0.292430179215314,0.312556322825415,0.305022814876314,0.293534484588623,0.295314678731372,0.298220230848325,0.312653916061568,0.287470546065073,0.29309623001934,0.294487583299795,0.317014646311993,0.293518383347465,0.312309506381379,0.309356213979805,0.30234912561811,0.298209698414558,0.289359404617096,0.31303380458119,0.322244183638989,0.300055669131915,0.308024033811824,0.335742534674532,0.316678935537629,0.330255407400357,0.289216324341665,0.330468906509351,0.362891031890108,0.296049571079869,0.305638497178898,0.319796675588329,0.363948292085294,0.364174683480962,0.319735064094012,0.315922095037562,0.304885922795492,0.3196665011645,0.372751841222967,0.320476348532855,0.296585872394143,0.296536612788331,0.379350141048326,0.337747605292956,0.312779441939215,0.30192669259273,0.310588271762667,0.347866559412485,0.288811580677906,0.366259750357789,0.36116513695462,0.299841813421399,0.281507956693578,0.290283727119541,0.361277540838424,0.356165172577115,0.316197862529924,0.325377630853867,0.296913681127056,0.336287988963249,0.338424044679838,0.345146764864607,0.30603299808979,0.287665158482948,0.355151863237687,0.295918870385057,0.336379981143057,0.325453393915266,0.320205432470666,0.344037596458208,0.315486745234583,0.3210919590226,0.328716164839068,0.361609790115252,0.326506984892504,0.326843045643323,0.303824287365998,0.33442427032346,0.355021881956345,0.356562480252779,0.314261148691355,0.348761362154573,0.322721860137889,0.312044802914097,0.322166479510273,0.365004890398097,0.315281286114303,0.329634102183614,0.29652940738946,0.33569067294821,0.310706538566745,0.320945409838496,0.284220776815863,0.307705206466287,0.305827262049338,0.338497189296691,0.34369870862433,0.33139001946321,0.29467330285698,0.316827995395012,0.30189767673105,0.30446758905914,0.322752999630966,0.30134135460681,0.307150281697892,0.309813737682991,0.345355840212567,0.330875315059168,0.294763562124997,0.341950669948938,0.356351107294214,0.315073718945993,0.316481437159715,0.312216814615742,0.342288964669367,0.318957480417903,0.336895038403407,0.334927841459947,0.310791914244604,0.317279752965994,0.397134640493379,0.365677603397943,0.351215626785518,0.39517378779733,0.328034300725771,0.328592800540734,0.378123004711222,0.347483181170211,0.362993364529853,0.316511416061675,0.324922239258672,0.347821992744934,0.34854278834328,0.398507278301324,0.37158013862201,0.319342014692436,0.353296648981733,0.384814611202307,0.342883840418232,0.390741229872374,0.327459966893918,0.37825551147082,0.371685789136018,0.317328818586247,0.428525536143981,0.341514829142304,0.341171315522938,0.350502616492395,0.398173005527461,0.329979188821554,0.368414884528157,0.363106162640573,0.313534205042696,0.34150234435656,0.384793179238122,0.331006519392141,0.301359826365401,0.309574307042957,0.328708679661004,0.326273581648699,0.301270741280243,0.340114193024387,0.31017161618888,0.330380377805849,0.314495080823442,0.302655814415894,0.350316121048726,0.331986253794672,0.309455205768574,0.329954392351167,0.331125968414862,0.357633180855167,0.318408309140138,0.329874825331561,0.301962913053283,0.32952169669423,0.305652694875435,0.302628234080551,0.309482861908668,0.323331831770249,0.348598084902838,0.332450873529172,0.344706538179543,0.302699974205992,0.300125142709469,0.323889903496063,0.342407817837806,0.289476888087899,0.334840341605476,0.282335573136131,0.306943464721996,0.312431335573094,0.322531575186005,0.319986634296599,0.297376788042391,0.289859557004424,0.275526771196764,0.274860746710217,0.289860742116265,0.322266288131187,0.30562045392705,0.327286719694956,0.295969555073047,0.312335006284916,0.314201255784883,0.302242787231645,0.324846619607314,0.293225252236334,0.328639634163097,0.29897279247168,0.31927584623965,0.341017728806211,0.318119855560665,0.303079098198039,0.296004881517615,0.301655787540928,0.325895961457953,0.295724025771442,0.333062009576971,0.270913747244529,0.303444811046664,0.358512913893873,0.299256151579977,0.297996306552684,0.296078815231301,0.308064079547729,0.289458801280799,0.296906477576375,0.311522870687589,0.264362653856846,0.296561967717099,0.26948078293872,0.302914087524693,0.32486423405116,0.345793452694221,0.316562540495004,0.357472082004577,0.359676856050242,0.337674294122786,0.316660391590136,0.312421727974623,0.355768499320606,0.333274013412857,0.331460005153599,0.324357770220594,0.342055350587532,0.311989092047619,0.298655065037344,0.298163828280131,0.270765207064427,0.304974288999686,0.32738444214132,0.346577207839817,0.301530687109036,0.300685979135216,0.328794833245278,0.390161407071006,0.346692369227211,0.404792041157001,0.36058359726817,0.366300795036824,0.332685582044452,0.382383670987905,0.389020801719362,0.334361912750261,0.338414909877395,0.336653585431613,0.305031943069687,0.300833657512663,0.30937944118091,0.332045760524612,0.325014392242997,0.334610834657798,0.293053097645901,0.313116481802922,0.374027453291193,0.42309136910148,0.416986030793734,0.41883080829552,0.415540292615982,0.390982239282994,0.488205202501184,0.460344713593293,0.453688790512404,0.406077226859226,0.439751180632342,0.375138503168779,0.396260554932926,0.35461261708895,0.406591557803984,0.318809974742921,0.396748747424269,0.360485568559313,0.352908520052495,0.293291669426198,0.32479846025655,0.337784817914836,0.318965308259585,0.342696007002515,0.331069822817639,0.318188319450961
"APAL257c_S334_L001",0.11711034499222,0,0.28933264460234,0.288803802674237,0.267142768761705,0.269810996013637,0.249905079041575,0.296905064248331,0.272945212993485,0.285950330559276,0.279307891214753,0.262130427776421,0.27308679652219,0.294344410559098,0.234715639093342,0.226020985165119,0.292602220160608,0.317735018855881,0.259839032235657,0.255243341982262,0.288201628967446,0.28183380088515,0.267427712029121,0.273322655282002,0.384919299693241,0.351267819259439,0.435437181373892,0.413573007253324,0.330123422062316,0.334051092961818,0.338542439865147,0.27914215208522,0.330120844680318,0.273412567440376,0.31565328153842,0.304439550368353,0.357980715198577,0.322887373223182,0.332389912024437,0.342132537115543,0.28376883562102,0.319736567987876,0.297570730514639,0.294662960301141,0.284567783147954,0.308022843788911,0.281681754047529,0.283911231309506,0.310413814632104,0.296198688916864,0.280360860144901,0.290690841366462,0.293236035365044,0.307938730539956,0.299332732898242,0.286130510379083,0.288656656627796,0.31438521681192,0.298163642196481,0.299330680242577,0.296888446398544,0.293791770319084,0.303024054832592,0.288442830939151,0.292668400858225,0.292284594529041,0.307809821593137,0.285909098919285,0.303897702245999,0.305464908479476,0.292897750424499,0.29287364013722,0.301685862761125,0.303469440722164,0.316152742515286,0.291500335706942,0.314010113628984,0.339572408801259,0.315665804163352,0.332531177104512,0.290080998723044,0.311644405935382,0.354717091039462,0.297668936955813,0.301759362058611,0.315776984331879,0.352013723978963,0.3433346412121,0.310074711843376,0.309698301810459,0.307733650869867,0.323807170453626,0.362654014880453,0.308358755106286,0.301532049936163,0.294160434132789,0.368025756221893,0.329923274139122,0.314865385444005,0.300135120564815,0.303160058643784,0.332550420120032,0.29272545670536,0.355914819430775,0.348332451098491,0.302192997557568,0.288753629819623,0.298500016234785,0.351031210985235,0.34630383514549,0.315872454413457,0.32287380243687,0.299670969815484,0.325641704307611,0.331248761887323,0.333830312299693,0.315891934532866,0.290349043282582,0.345232830649765,0.297754055390758,0.325741858423464,0.318753646167503,0.311198202332909,0.331342482002784,0.314014233192954,0.325694745834268,0.329350355079966,0.364501708284365,0.325910270536069,0.327792907371426,0.30378267276816,0.337206718618205,0.351195723006154,0.359096441712224,0.311110409785233,0.34597087935033,0.323921366999949,0.311510337795503,0.322806954477293,0.367577648165615,0.315109860062727,0.331678544837155,0.306171712844848,0.325225832538278,0.315129549134973,0.325727490707233,0.290134334785142,0.303706361609551,0.314601692718331,0.336064247929352,0.344628269039245,0.332029632164233,0.297917703044493,0.317586790823362,0.31084292937221,0.31255452472757,0.326167760474042,0.302752783546364,0.299966619568288,0.31414278577342,0.346297648180081,0.333606693463607,0.301317791044598,0.340116500642587,0.346566064083516,0.305302651436304,0.317085255317281,0.315006355878705,0.33699012034287,0.325227804920345,0.338773021162368,0.340205337365485,0.32649002263285,0.31515305210737,0.375382437412267,0.349876574577499,0.327633337104014,0.371798852562166,0.277565023488449,0.278400070418911,0.351019744279776,0.332988650696588,0.358031558754822,0.317170496237462,0.289976183038682,0.339666804023977,0.32305900196019,0.404590507940732,0.366745286243356,0.323975640406016,0.342888971653756,0.362638371321892,0.291162608505643,0.387022628714052,0.291948168867077,0.37111858349526,0.358236158271274,0.305402761359454,0.407616501849568,0.316004104210215,0.330428156439235,0.341048742747276,0.356092242432514,0.334311960607818,0.360872263234084,0.354975804378664,0.27489123131065,0.333824801286529,0.373803378724063,0.330913954349415,0.299813900899022,0.307937373353918,0.321744922089127,0.318679830660613,0.29464799631614,0.335799770128736,0.304830389307368,0.319949848144333,0.311741553214988,0.299112575247786,0.342710534715614,0.326943384788876,0.306915321802885,0.327091949437174,0.32415714822761,0.344775144966234,0.314761836845607,0.32466310674018,0.300867702880999,0.324450451627322,0.309451208808073,0.293978725633805,0.309837176754085,0.313374682899645,0.34083462994716,0.32063577172821,0.336062820365846,0.306088942785029,0.302350527880333,0.327764445601028,0.336747915024264,0.298526280584961,0.323612410193057,0.288372872065995,0.31045752904648,0.318779440480402,0.316303032751489,0.32470314006766,0.293907038750283,0.293921298220271,0.289349793492948,0.286930919972001,0.292414696351745,0.325495863255936,0.296865835250519,0.33114334937588,0.305674943927766,0.315584101438882,0.315819071913047,0.317109753029318,0.326379037396486,0.300140306712647,0.328824763076662,0.29360014414881,0.323416189780408,0.333409582675661,0.315137593691263,0.30522307599367,0.299598026397822,0.302625668239735,0.326377642143607,0.299921224855048,0.329422976534153,0.281078067765051,0.310202738278396,0.354665048600541,0.295951418913096,0.302732683305994,0.29978382893388,0.310943948973453,0.29487033468306,0.293291041691209,0.313778162590931,0.282819911193811,0.304051862722005,0.275593825414409,0.307331140624212,0.316151967885266,0.343602863039046,0.321369652470317,0.352056397072626,0.347959032876091,0.330080241738989,0.321878614444942,0.309005682672251,0.344571801610852,0.337559532342592,0.323858696431073,0.316806160452016,0.337236378406483,0.313903075015699,0.302235550202057,0.302022882109414,0.278105129037972,0.308968268991729,0.316138756695059,0.34410386404962,0.304535069040402,0.303759312134116,0.330106393771329,0.381591687954209,0.33956249100069,0.394262999077108,0.361717590866037,0.362678287214302,0.332636989318943,0.375008111531773,0.379722323572878,0.329164017705856,0.329656069844054,0.309841003539672,0.300332750202289,0.273963856004966,0.296139969382668,0.322197682635427,0.29282709573712,0.32916367655009,0.293914432791565,0.302569629444754,0.378321470606231,0.427186392547356,0.420988725475547,0.422866077966721,0.417707549248072,0.389508920320768,0.487895817553665,0.462043131869804,0.45008162274671,0.408392369645419,0.442727754179917,0.371456802598448,0.396651119713739,0.329955180835337,0.388764349730088,0.311770167011628,0.397429622487114,0.389428789533974,0.351713214328202,0.29565743997427,0.316472580053982,0.32916875794723,0.31123850861113,0.314160768130502,0.326454600236272,0.326511349251339
"APAL270b_S325_L001",0.297614030306873,0.28933264460234,0,0.00693028944963327,0.0673869718470429,0.0683909953578461,0.0482826006117109,0.0110464392551027,0.406908309839594,0.403450205818352,0.0162610058796159,0.109270217147675,0.438895870428259,0.43182150707542,0.380690459591733,0.378146986025674,0.422613005107228,0.43306211052352,0.0399363548670027,0.0450279926714374,0.389398509143714,0.391743980462748,0.0316595490163856,0.0230762486475484,0.485066858392779,0.405074135116681,0.473646725248537,0.458441635121405,0.430897039767992,0.455744348603857,0.444864923625809,0.425926061585819,0.440943523998362,0.444770433996305,0.449109842480426,0.423064198763321,0.418903242510084,0.443369296601847,0.452771358510559,0.428145619104051,0.444724712700064,0.447966795601082,0.450267803013751,0.442119885051838,0.436519556765579,0.441795121984745,0.446796565366901,0.434020799128796,0.454573172993437,0.448995918219687,0.450776922253842,0.44178375014193,0.444104969884387,0.450781779319307,0.436661145174424,0.427781789629308,0.428141651290271,0.446334572453255,0.455999239588426,0.447708586285335,0.444420796440016,0.439827099549653,0.440594878061965,0.443024140717262,0.434236473650246,0.431647811830707,0.440536212268881,0.447765044287694,0.44245720874938,0.435420502084158,0.430462084112112,0.444848966869511,0.443233555605868,0.434644729421943,0.448235327655756,0.446867818033456,0.456912804621934,0.408261591259248,0.424044382189659,0.452799949664495,0.427824753477447,0.397257974737726,0.448072652146265,0.443979215048796,0.449564063725008,0.423228023434099,0.415297860648077,0.422780486581375,0.434255298046251,0.430908148488411,0.447642617635526,0.443757994667847,0.407904331343934,0.42898995122033,0.415381764460774,0.440708333160639,0.404035212788444,0.419730358921795,0.440294602352299,0.446921926408267,0.425743560499773,0.412571547981407,0.437240686414958,0.406220099384656,0.411141933606952,0.441724478550755,0.434436184580562,0.440294816382079,0.413857891573538,0.426538236304581,0.459256627296276,0.451325379865977,0.421167921423717,0.434031002024223,0.421475729704836,0.402199364964306,0.456110112668332,0.433529748305025,0.421390970692064,0.412767391251749,0.425484656554154,0.425383709860068,0.434426935993942,0.411059986136079,0.430843012136638,0.454232611596826,0.457228019569484,0.470832973700504,0.465984014044208,0.44848242503939,0.44400364516128,0.459501185741493,0.469227843426027,0.466901441598009,0.44144126342058,0.462305213700723,0.454145463740535,0.450554800517125,0.45306891341963,0.471089943691286,0.442979675214711,0.456966083418313,0.454283588953412,0.437778777706488,0.443224657799691,0.458389977231974,0.4432002116297,0.446392843657353,0.452763893918137,0.460218320944754,0.450138008910364,0.448694403303225,0.45138906703746,0.463726626847354,0.458075356766125,0.459520193809788,0.453173715341301,0.452093973529638,0.449083194851477,0.459222435441938,0.451260957781728,0.450354244471979,0.449660912243917,0.466355822379964,0.455453767216173,0.446505377487872,0.446481918714331,0.448137644505198,0.461206898344568,0.463035224055872,0.459613775276863,0.460679323154059,0.46558389907002,0.434863043359224,0.387097765139209,0.407944071519603,0.427682336022299,0.417016116272579,0.422006235853762,0.415674676289273,0.435678558028199,0.4400713577498,0.473937104400803,0.452984736684284,0.462578162124725,0.422811692880807,0.475011821899409,0.47847833636283,0.485731951515669,0.453549368494448,0.463992455413373,0.480888259963817,0.433737443071602,0.457848434400234,0.467741834603091,0.443346020957009,0.452490653976187,0.444747243195263,0.431296128130608,0.437209646758325,0.449969922782518,0.452236340315664,0.496050692997327,0.455971175733818,0.468991993634897,0.481575035840032,0.436830983774619,0.463284150966156,0.458734205047971,0.463439782135342,0.457140238813705,0.451866069430194,0.446961381855016,0.442975038120195,0.439223067720683,0.457413370122825,0.441679807988674,0.448598700339674,0.451944186128427,0.443786348476507,0.462948761091575,0.451181523232233,0.452952887008703,0.455955565969161,0.446908222249826,0.459605858112038,0.449581727426547,0.443428007149484,0.438869162368835,0.445443674558863,0.453659084463685,0.450883512014831,0.452204233648075,0.449929198405201,0.465153559069346,0.449662156740055,0.464218901050373,0.433557725213053,0.433188607304061,0.446027896371122,0.418166316388628,0.448808486267636,0.435245631595447,0.435094541037807,0.432101784630316,0.463563873492164,0.4195086423927,0.45334535093592,0.432920523510649,0.449535137534181,0.426088628934463,0.442343329229112,0.436657170104198,0.413908621826561,0.44433346490477,0.454672730788973,0.445966665592504,0.430083488287875,0.422881282059583,0.457346867998798,0.419027295884809,0.443087764287476,0.420242983479568,0.432178013886925,0.430675212701156,0.41769579270604,0.430195824556794,0.44515051800516,0.435455613205124,0.44300986602766,0.425785602862864,0.438381989298826,0.444288120039274,0.422274732135642,0.44452362953841,0.467943825925113,0.446582266874015,0.442862409946386,0.4508007615558,0.44566068348387,0.436446168684865,0.440018056888759,0.428752984795806,0.436508476244323,0.44625483581141,0.426184804490374,0.445531412115161,0.43013987093518,0.420055613236051,0.446333733467228,0.450407800971492,0.451664147819259,0.453259614959967,0.45135438185477,0.438392602721098,0.449470420531764,0.460781756705868,0.458594770037517,0.41697359228243,0.452841020438431,0.428835591352572,0.433885159921105,0.451232265520404,0.42355164418168,0.446344613185861,0.428165757068907,0.419279105260554,0.435082300097081,0.431362554416343,0.443564519942851,0.475777731846819,0.416848448050731,0.483117454584358,0.475623377604457,0.476690757951151,0.462878310076182,0.476000995568651,0.47055955075468,0.448516593097387,0.454925313453571,0.453184090165864,0.431297374293537,0.383609811171213,0.438051165932614,0.447967631619859,0.457872756809773,0.441441897887495,0.44704925954771,0.444526810066407,0.469139450568008,0.455361672011555,0.449077196203773,0.450989637533682,0.41717920344683,0.414639070809559,0.506282073641916,0.495607268800486,0.473578442952484,0.487035193144752,0.481593221542226,0.47974517059998,0.422878978827943,0.454582503816096,0.487672760424496,0.440028904233657,0.475699795458857,0.46950336618354,0.468053851387442,0.445463515866877,0.467400189961272,0.412191681621656,0.441524305397215,0.450952508432451,0.449022427762001,0.457319883933155
